,SOL,AMBIENT_TEMP_min,AMBIENT_TEMP_max,PRESSURE_min,PRESSURE_max,VOLUME_MIXING_RATIO_min,VOLUME_MIXING_RATIO_max,LOCAL_RELATIVE_HUMIDITY_min,LOCAL_RELATIVE_HUMIDITY_max,MARS_MONTH,MARS_YEAR,MARS_SOL_IN_MONTH
317,343,196.81,263.13,809.39,893.54,17.6,3250.36,0.82,13.1,6,0,13
318,344,195.93,264.73,810.17,892.65,26.01,3954.81,0.71,10.36,6,0,14
319,345,190.93,260.76,811.12,894.73,25.47,3270.06,0.74,11.1,6,0,15
320,346,196.08,266.63,811.54,895.98,23.06,3416.95,0.68,10.78,6,0,16
321,347,196.92,265.17,810.67,893.99,19.15,3597.43,0.64,17.35,6,0,17
322,348,193.79,266.36,811.52,899.21,16.63,3276.92,0.67,14.53,6,0,18
323,349,194.14,266.33,823.38,897.38,16.76,2776.96,0.7,13.85,6,0,19
324,356,211.44,259.36,814.95,863.44,65.68,2689.32,0.6,6.1,6,0,26
325,357,194.73,260.72,815.12,899.48,16.71,4180.42,0.76,13.23,6,0,27
326,358,197.98,264.51,816.85,901.16,16.06,3774.17,0.84,13.42,6,0,28
327,359,193.67,264.48,819.01,901.86,19.36,3999.05,0.75,15.87,6,0,29
328,360,196.25,263.51,819.41,905.63,15.95,3736.48,0.73,16.9,6,0,30
329,361,195.54,263.65,820.17,903.65,15.33,3303.18,0.73,17.57,6,0,31
330,362,188.56,261.85,820.37,902.56,20.16,2721.3,0.77,13.63,6,0,32
331,363,187.42,264.33,821.21,903.36,18.21,3013.54,0.7,14.67,6,0,33
332,364,193.84,264.83,822.33,905.41,14.49,2948.5,0.68,15.04,6,0,34
333,365,194.51,264.28,820.84,907.55,15.77,3055.46,0.65,17.21,6,0,35
334,366,195.22,264.89,821.88,911.13,20.82,2701.84,0.69,17.91,6,0,36
335,367,195.47,262.99,824.81,910.98,19.0,4319.26,0.8,21.82,6,0,37
336,368,187.5,260.77,824.35,907.85,19.95,3095.36,0.97,12.98,6,0,38
337,369,193.58,254.63,824.84,907.53,26.37,2923.3,0.91,11.58,6,0,39
338,370,190.13,261.08,826.21,908.11,19.6,3128.02,0.83,12.57,6,0,40
339,371,194.44,258.23,826.25,907.84,16.12,3353.51,0.75,17.6,6,0,41
340,372,192.51,259.58,827.25,909.31,17.95,2933.8,0.78,16.56,6,0,42
341,373,193.19,258.55,828.1,907.15,18.55,2627.28,0.79,18.14,6,0,43
342,374,190.55,261.78,829.94,909.29,19.64,2458.93,0.8,13.58,6,0,44
343,375,189.44,261.4,831.41,911.16,18.93,2575.35,0.74,16.44,6,0,45
344,376,193.88,261.95,829.14,910.0,19.38,2292.13,0.77,16.44,6,0,46
345,377,192.68,260.65,828.97,909.06,19.46,3349.89,1.07,18.82,6,0,47
346,378,195.03,260.59,828.5,912.08,15.11,2418.47,1.06,18.49,6,0,48
347,379,193.63,260.72,829.26,909.55,18.1,2398.05,1.0,17.79,6,0,49
348,380,192.6,260.23,829.41,910.02,18.38,2393.67,0.94,19.39,6,0,50
349,381,194.46,256.79,828.49,909.9,18.37,2045.32,0.99,15.67,6,0,51
350,382,194.69,256.3,828.95,909.99,18.02,1923.76,0.97,17.45,6,0,52
351,383,195.48,256.39,831.39,912.91,17.02,1949.73,0.93,15.93,6,0,53
352,384,197.24,255.37,831.79,915.0,17.7,1799.02,0.97,20.08,6,0,54
353,385,193.37,255.71,832.49,912.58,17.54,1733.16,0.93,20.2,7,0,0
354,386,190.26,254.47,834.36,913.7,16.91,1376.06,1.08,19.49,7,0,1
355,387,194.3,257.86,833.75,915.55,14.45,1732.49,0.9,15.52,7,0,2
356,388,195.34,257.82,834.1,915.57,16.48,1880.32,0.85,14.34,7,0,3
357,389,194.2,259.0,835.16,919.81,16.07,2964.65,1.08,16.07,7,0,4
358,390,193.7,256.93,835.4,919.5,14.58,2106.29,1.1,14.81,7,0,5
359,391,192.73,257.21,835.72,919.5,14.72,2061.75,1.05,15.73,7,0,6
360,392,191.77,258.5,836.47,918.31,17.24,1971.89,1.02,12.97,7,0,7
361,393,192.46,251.72,837.95,919.05,18.18,2200.82,0.9,12.63,7,0,8
362,394,191.82,254.72,837.68,919.57,16.89,2335.21,0.84,16.8,7,0,9
363,395,194.57,250.29,838.92,920.7,13.94,2194.27,0.84,20.19,7,0,10
364,396,190.92,245.82,838.92,921.55,10.25,1706.81,0.96,18.33,7,0,11
365,397,192.52,258.22,839.67,920.51,10.53,2031.4,0.8,18.44,7,0,12
366,398,191.57,254.79,840.49,921.76,11.38,1929.39,0.81,18.8,7,0,13
367,399,191.77,256.87,841.65,921.64,12.97,2663.97,1.0,12.6,7,0,14
368,400,191.61,255.9,842.2,921.47,10.06,2188.71,1.05,16.16,7,0,15
369,401,192.05,259.2,842.49,921.88,9.38,2403.58,0.9,17.92,7,0,16
370,402,188.75,256.32,842.69,920.62,9.26,2218.39,0.89,15.57,7,0,17
371,403,192.76,247.64,843.27,921.73,11.96,1890.53,0.94,16.1,7,0,18
372,404,190.34,250.68,843.26,922.67,10.7,1579.37,1.07,16.12,7,0,19
373,405,191.89,256.57,844.72,923.22,10.08,1546.39,1.04,14.91,7,0,20
374,406,190.81,254.07,846.67,923.17,9.26,1477.08,1.04,17.7,7,0,21
375,407,194.24,255.16,846.48,923.75,9.14,2016.45,1.08,17.52,7,0,22
376,408,185.25,249.42,847.59,924.55,7.94,2187.83,1.04,16.41,7,0,23
377,409,193.14,249.41,848.17,924.34,8.95,1885.19,1.05,15.29,7,0,24
378,410,180.81,247.64,848.18,925.5,10.43,1536.35,1.12,17.48,7,0,25
379,411,192.03,254.6,847.25,927.87,9.25,1570.8,1.07,13.94,7,0,26
380,412,191.44,247.3,845.75,925.5,8.26,1509.29,1.08,12.83,7,0,27
381,413,190.94,250.42,847.21,926.25,11.15,1708.72,0.94,17.61,7,0,28
382,414,192.4,246.41,846.15,927.69,8.18,1489.98,1.02,20.27,7,0,29
383,415,191.24,247.76,847.9,927.88,9.12,1521.9,0.96,15.24,7,0,30
384,416,191.88,250.68,846.56,929.29,8.89,1556.33,0.94,18.72,7,0,31
385,417,193.47,252.71,847.69,929.11,9.82,1745.68,1.08,17.51,7,0,32
386,418,191.49,249.9,849.29,928.87,8.67,1619.19,1.21,16.67,7,0,33
387,419,191.14,248.14,849.28,928.05,8.46,1623.09,1.12,17.85,7,0,34
388,420,191.47,251.46,851.42,928.84,9.61,1792.48,0.98,20.28,7,0,35
389,421,191.02,249.16,851.43,928.46,9.46,1420.58,1.12,17.28,7,0,36
390,422,190.86,246.95,851.34,928.29,10.16,1508.49,1.05,20.19,7,0,37
391,423,190.86,243.9,851.86,931.08,11.12,1361.86,1.07,15.27,7,0,38
392,424,191.8,247.47,851.59,929.75,8.18,1406.73,1.04,17.26,7,0,39
393,425,185.74,248.27,852.53,932.89,10.32,1356.84,1.03,15.23,7,0,40
394,426,188.09,249.1,850.65,932.51,15.71,1660.47,1.03,24.83,7,0,41
395,427,191.49,246.78,851.4,933.18,13.76,1934.56,1.2,22.28,7,0,42
396,428,190.57,245.54,852.93,932.69,16.04,1323.33,1.41,29.23,7,0,43
397,429,182.78,245.04,854.76,932.89,16.29,1475.33,1.26,20.58,7,0,44
398,430,193.02,253.57,855.64,933.55,14.81,1384.28,1.26,21.34,7,0,45
399,431,187.05,246.83,856.24,933.0,15.19,1567.57,1.15,22.01,7,0,46
400,432,190.51,248.82,857.24,934.18,14.6,1497.4,1.11,21.24,7,0,47
401,433,192.07,249.53,857.85,933.69,13.68,1288.27,1.18,21.16,7,0,48
402,434,189.84,247.8,858.62,933.86,15.29,1224.93,1.13,21.38,7,0,49
403,435,191.71,215.46,914.45,933.62,15.9,116.48,3.45,21.04,7,0,50
404,445,203.04,248.13,864.29,911.08,28.75,1741.91,1.11,11.19,8,0,5
405,446,189.66,243.25,864.54,935.47,11.67,919.83,1.55,24.87,8,0,6
406,447,188.65,247.75,865.7,934.32,12.63,880.7,1.55,25.35,8,0,7
407,448,189.69,230.61,903.58,936.08,11.08,361.68,2.05,26.95,8,0,8
408,453,197.56,246.29,867.99,926.31,25.48,810.07,1.39,12.66,8,0,13
409,454,186.94,247.24,867.56,936.03,9.29,930.35,1.31,28.29,8,0,14
410,455,190.12,248.87,868.53,937.19,9.42,1126.83,1.45,29.16,8,0,15
411,456,188.94,247.85,869.13,935.57,8.1,1722.99,1.21,24.7,8,0,16
412,457,186.01,245.59,869.46,937.31,8.94,1252.09,1.31,28.66,8,0,17
413,458,185.39,242.73,869.51,937.86,9.23,1317.04,1.24,21.57,8,0,18
414,459,188.19,240.56,868.36,938.86,10.39,1221.36,1.23,26.81,8,0,19
415,460,188.36,243.22,869.93,939.23,8.69,1194.51,1.21,25.91,8,0,20
416,461,188.33,245.98,869.74,938.9,8.6,1276.32,1.14,26.96,8,0,21
417,462,188.82,243.44,870.08,935.9,9.33,1290.36,1.12,24.13,8,0,22
418,463,190.01,240.32,869.69,937.25,9.85,1154.92,1.16,28.4,8,0,23
419,464,186.77,242.06,870.03,937.78,9.27,1055.47,1.21,29.06,8,0,24
420,465,179.97,244.52,868.38,935.94,9.74,1568.59,1.29,26.76,8,0,25
421,466,181.4,242.65,868.87,933.74,9.83,1251.54,1.41,26.2,8,0,26
422,467,187.75,249.32,870.64,934.26,8.47,1287.56,1.3,39.92,8,0,27
423,468,187.85,246.96,871.55,936.98,8.93,1312.47,1.26,24.54,8,0,28
424,469,188.55,237.14,887.79,935.06,8.48,532.93,1.8,25.97,8,0,29
425,476,197.4,241.73,869.45,910.88,23.62,1465.74,1.26,13.44,8,0,36
426,477,187.35,241.06,869.75,932.49,10.65,1187.41,1.42,27.25,8,0,37
427,478,187.76,241.24,868.62,932.31,9.7,1077.3,1.34,25.52,8,0,38
428,479,186.71,249.05,868.54,931.94,7.92,1434.0,1.19,29.05,8,0,39
429,480,188.71,241.33,868.79,931.44,8.47,1280.45,1.21,25.36,8,0,40
430,481,187.13,241.86,868.82,929.69,9.05,1012.08,1.31,31.05,8,0,41
431,482,187.87,241.5,867.96,929.3,9.63,930.94,1.35,35.45,8,0,42
432,483,187.25,238.99,868.02,930.17,10.14,892.79,1.34,35.33,8,0,43
433,484,188.01,238.1,868.03,929.35,9.46,869.49,1.36,27.6,8,0,44
434,485,187.54,248.24,867.16,929.73,9.14,1246.87,1.12,30.94,8,0,45
435,486,187.31,245.4,866.39,927.07,6.23,1504.71,1.29,28.36,8,0,46
436,487,187.68,246.26,867.44,926.08,7.4,1248.82,1.44,26.83,8,0,47
437,488,186.68,240.48,866.22,927.02,7.91,1105.48,1.45,28.37,8,0,48
438,489,185.81,246.11,865.55,927.1,8.03,1087.81,1.39,24.99,8,0,49
439,490,187.99,242.04,864.65,924.41,7.78,1073.78,1.37,25.77,8,0,50
440,491,188.89,249.09,863.37,924.55,6.43,1396.83,1.18,26.85,8,0,51
441,492,186.9,241.7,865.6,924.22,6.13,1289.33,1.19,28.17,8,0,52
442,493,186.23,240.72,863.84,925.05,6.93,1153.08,1.25,31.09,8,0,53
443,494,186.7,244.39,863.46,923.94,7.99,1058.87,1.25,31.09,8,0,54
444,495,186.09,241.34,861.03,920.9,8.12,1084.07,1.23,34.4,9,0,0
445,496,187.26,242.85,861.63,919.44,7.38,1577.49,1.19,29.35,9,0,1
446,497,186.29,243.56,861.22,918.56,7.6,1447.79,1.32,29.6,9,0,2
447,498,187.89,246.63,861.96,919.61,8.3,1494.65,1.24,29.45,9,0,3
448,499,184.62,241.38,859.72,918.27,11.36,1209.14,1.33,22.85,9,0,4
449,500,184.21,240.91,859.31,916.6,7.0,1046.18,1.36,31.75,9,0,5
450,501,176.65,239.69,858.39,917.27,8.23,1004.69,1.36,24.44,9,0,6
451,502,183.8,242.55,858.74,917.01,8.92,1111.5,1.29,31.13,9,0,7
452,503,186.91,248.13,858.78,916.73,8.96,1334.54,1.13,34.94,9,0,8
453,504,187.62,242.2,857.96,913.67,7.92,1373.15,1.09,33.55,9,0,9
454,505,187.1,243.75,856.97,913.37,8.7,1121.39,1.2,34.52,9,0,10
455,506,187.42,248.97,856.62,913.6,7.25,1212.56,1.14,33.6,9,0,11
456,507,186.45,248.61,856.51,911.95,8.64,1681.16,1.13,36.85,9,0,12
457,508,187.25,245.68,853.75,912.57,7.22,1364.92,1.37,33.49,9,0,13
458,509,184.77,240.81,852.57,910.78,8.92,1456.02,1.24,29.91,9,0,14
459,510,182.47,244.68,851.95,910.43,10.15,1675.07,1.1,33.21,9,0,15
460,511,186.73,246.81,850.99,908.69,8.12,1393.47,1.17,36.99,9,0,16
461,512,186.61,246.64,849.57,908.62,9.51,1262.06,1.24,38.17,9,0,17
462,513,186.82,248.24,849.31,907.73,11.78,1049.29,1.36,43.3,9,0,18
463,514,187.23,249.39,847.66,906.61,10.01,1000.15,1.37,35.9,9,0,19
464,515,187.86,243.25,848.12,905.26,11.03,1262.83,1.13,46.91,9,0,20
465,516,186.21,241.18,845.45,903.81,9.59,1340.6,1.13,47.14,9,0,21
466,517,185.73,248.2,845.28,903.39,13.05,1324.91,1.11,53.11,9,0,22
467,518,185.38,250.94,844.15,902.06,11.21,1723.1,1.16,39.34,9,0,23
468,519,185.51,242.81,844.06,900.9,10.14,1576.9,1.33,47.01,9,0,24
469,520,186.42,247.5,842.11,900.63,9.7,1814.56,1.18,37.86,9,0,25
470,521,185.29,241.36,839.96,898.17,11.17,1293.43,1.28,40.47,9,0,26
471,522,186.9,248.39,839.06,897.95,9.69,1833.72,1.11,58.55,9,0,27
472,523,186.32,247.2,839.06,896.45,9.89,1879.95,1.06,44.65,9,0,28
473,524,185.1,241.01,837.76,895.44,9.71,1172.86,1.24,41.24,9,0,29
474,525,185.95,240.74,836.22,893.3,12.46,1117.68,1.21,44.12,9,0,30
475,526,183.93,240.88,837.27,893.02,11.55,1102.57,1.23,48.84,9,0,31
476,527,189.88,240.16,834.72,892.92,13.83,1191.91,1.18,31.59,9,0,32
477,528,189.23,244.04,832.8,892.51,12.73,1475.98,1.06,33.68,9,0,33
478,529,187.7,246.7,832.06,889.81,9.82,1686.41,1.04,48.66,9,0,34
479,530,187.16,249.79,830.96,889.33,13.1,1488.06,1.37,34.49,9,0,35
480,531,186.9,238.83,828.5,888.04,17.06,1251.35,1.37,34.1,9,0,36
481,532,187.1,243.34,827.39,886.33,11.7,1324.06,1.31,43.78,9,0,37
482,533,187.61,241.44,826.59,885.05,11.49,1382.6,1.23,40.99,9,0,38
483,534,178.76,246.48,825.14,885.62,15.14,1496.1,1.17,30.56,9,0,39
484,535,186.95,242.81,823.29,882.87,12.66,1223.6,1.27,39.64,9,0,40
485,536,184.81,241.44,822.88,881.84,16.54,1129.98,1.28,42.37,9,0,41
486,537,186.49,236.17,821.59,881.36,15.66,1158.07,1.25,43.29,9,0,42
487,538,186.92,244.7,818.69,879.61,14.84,925.29,1.4,44.23,9,0,43
488,539,185.2,247.82,819.07,879.46,15.14,1085.38,1.26,52.49,9,0,44
489,540,185.8,250.09,818.71,877.27,17.18,1758.07,1.32,57.62,9,0,45
490,541,189.33,244.13,816.06,876.05,16.56,1441.17,1.35,44.3,9,0,46
491,542,187.46,244.68,814.37,873.38,12.3,1325.69,1.34,69.04,9,0,47
492,543,186.48,240.07,814.1,872.87,14.26,1403.96,1.24,42.21,9,0,48
493,544,188.45,245.7,810.59,872.77,15.03,1685.99,1.12,47.76,9,0,49
494,545,187.98,250.5,809.52,870.29,17.42,1595.86,1.14,59.83,9,0,50
495,546,188.11,242.09,809.39,868.86,12.09,1095.18,1.32,64.41,9,0,51
496,547,187.38,243.95,807.62,867.36,13.07,989.09,1.37,53.12,9,0,52
497,548,189.04,244.59,806.74,865.87,18.55,1037.14,1.33,59.33,9,0,53
498,549,187.86,247.88,806.03,866.49,15.73,1127.25,1.26,52.86,9,0,54
499,550,187.77,243.32,804.31,864.96,12.46,2189.83,1.04,68.33,10,0,0
500,551,186.98,249.39,803.26,863.2,14.76,1708.69,1.24,56.06,10,0,1
501,552,188.12,248.02,802.18,861.78,14.24,1945.22,1.11,51.98,10,0,2
502,553,188.46,250.52,801.57,862.21,12.75,1710.6,1.13,48.65,10,0,3
503,554,183.65,242.82,800.37,858.89,13.78,1273.51,1.25,46.63,10,0,4
504,555,184.53,243.27,798.8,857.97,12.64,1175.21,1.28,49.14,10,0,5
505,556,185.72,247.62,798.16,854.86,13.41,923.08,1.38,31.85,10,0,6
506,557,185.82,247.76,797.07,855.03,17.02,863.27,1.46,42.89,10,0,7
507,558,186.17,245.38,795.31,853.18,14.11,895.28,1.44,33.99,10,0,8
508,559,186.34,242.18,792.95,851.79,15.56,1256.18,1.15,46.58,10,0,9
509,560,188.18,244.45,792.32,851.61,14.37,2013.76,1.04,46.93,10,0,10
510,561,188.59,244.74,789.27,849.1,15.71,1592.32,1.32,44.01,10,0,11
511,562,187.8,245.66,788.5,849.0,15.57,1435.65,1.29,37.74,10,0,12
512,563,182.06,243.76,787.77,846.79,14.99,1649.22,1.17,35.59,10,0,13
513,564,189.85,243.65,785.89,844.93,13.33,1700.51,1.13,47.44,10,0,14
514,565,187.67,251.0,784.22,843.9,14.61,1366.7,1.2,38.29,10,0,15
515,566,188.82,247.79,784.5,842.52,17.74,970.61,1.47,43.68,10,0,16
516,567,189.22,246.49,782.2,841.57,17.07,1151.47,1.31,38.24,10,0,17
517,568,188.68,247.44,780.96,839.74,15.48,1078.07,1.35,39.86,10,0,18
518,569,190.8,252.03,779.37,838.17,19.13,1187.21,1.25,44.3,10,0,19
519,570,190.94,250.57,778.29,836.57,17.48,1438.13,1.09,46.56,10,0,20
520,571,187.35,248.12,777.58,836.66,14.41,1697.8,1.26,36.43,10,0,21
521,572,188.5,245.62,775.47,834.23,12.61,1729.7,1.28,46.73,10,0,22
522,573,189.68,245.94,773.76,833.69,11.74,1499.43,1.27,25.16,10,0,23
523,574,187.46,246.07,772.6,833.68,16.82,1592.41,1.19,38.13,10,0,24
524,575,188.83,245.47,771.91,830.72,18.46,1779.04,1.06,34.5,10,0,25
525,576,186.77,245.74,769.22,829.61,13.45,1820.91,1.2,27.01,10,0,26
526,577,186.66,249.17,769.21,829.71,12.41,1547.7,1.23,30.01,10,0,27
527,578,186.46,244.58,768.25,826.06,12.95,967.84,1.48,32.56,10,0,28
528,579,185.42,250.31,767.15,825.31,14.59,1358.1,1.26,31.24,10,0,29
529,580,183.91,243.32,765.98,823.21,11.21,1624.81,1.14,40.84,10,0,30
530,581,190.28,247.21,764.57,821.87,13.33,2458.31,0.99,22.09,10,0,31
531,582,189.67,244.91,763.41,820.77,15.12,2433.9,1.17,27.46,10,0,32
532,583,189.83,244.39,762.55,821.29,11.35,2128.99,1.17,29.72,10,0,33
533,584,184.96,250.88,763.69,821.67,15.84,1690.47,1.33,33.11,10,0,34
534,585,189.55,251.11,760.15,817.6,14.9,1672.58,1.24,31.29,10,0,35
535,586,184.83,243.92,760.74,817.63,12.42,1844.31,1.13,27.76,10,0,36
536,587,189.39,249.16,759.91,817.17,12.83,1743.39,1.14,28.15,10,0,37
537,588,189.08,245.35,757.2,816.77,10.73,2086.45,1.02,24.26,10,0,38
538,589,188.38,245.06,755.55,814.98,16.11,1892.01,1.08,30.88,10,0,39
539,590,188.13,253.03,756.46,814.35,16.17,1889.89,1.05,36.2,10,0,40
540,591,192.87,246.94,754.68,813.38,13.28,1898.21,1.01,29.5,10,0,41
541,592,191.36,246.36,754.04,810.96,14.28,2114.15,0.9,34.7,10,0,42
542,593,190.77,246.4,753.19,811.46,12.34,2912.15,0.95,27.95,10,0,43
543,594,188.97,256.86,751.64,810.12,9.54,3225.82,1.0,28.25,10,0,44
544,595,188.91,255.06,749.67,806.16,13.74,2799.45,1.02,34.56,10,0,45
545,596,190.03,248.17,749.97,808.53,14.54,2239.22,1.06,39.95,10,0,46
546,597,189.23,245.04,748.81,808.12,18.82,1997.84,1.08,39.71,10,0,47
547,598,188.25,243.98,747.14,805.8,14.32,1679.24,1.13,31.93,10,0,48
548,599,188.46,250.4,746.12,805.2,14.0,2192.49,0.93,40.93,10,0,49
549,600,189.09,251.15,745.58,803.7,11.87,2109.89,0.93,43.6,10,0,50
550,601,188.0,250.14,744.72,802.67,11.06,2210.79,0.86,31.84,10,0,51
551,602,189.5,249.38,742.98,802.06,12.73,1887.39,0.95,31.81,10,0,52
552,603,187.76,243.78,741.95,799.12,14.12,1656.6,1.03,36.7,10,0,53
553,604,187.73,248.53,741.43,800.59,19.24,1953.2,0.88,37.93,10,0,54
554,605,190.92,251.35,739.36,799.84,14.02,1913.63,0.86,42.33,11,0,0
555,606,189.79,249.04,739.26,798.11,17.89,1748.47,0.96,38.61,11,0,1
556,607,191.84,253.05,737.48,797.21,16.64,2703.27,0.87,40.42,11,0,2
557,608,188.33,253.58,734.5,797.27,17.03,2541.9,1.15,37.91,11,0,3
558,609,189.16,245.91,735.77,795.35,16.52,2196.61,1.13,35.14,11,0,4
559,610,190.63,248.31,733.77,794.29,17.55,2405.26,1.0,29.69,11,0,5
560,611,189.99,252.42,731.51,793.4,14.62,2332.73,1.01,28.31,11,0,6
561,612,191.64,250.04,731.78,792.33,15.44,1879.84,1.06,34.06,11,0,7
562,613,189.24,252.52,730.7,792.07,18.39,2555.32,0.88,30.88,11,0,8
563,614,190.55,251.94,728.69,791.98,15.25,2136.83,0.93,33.21,11,0,9
564,615,190.58,253.77,727.76,792.31,16.91,2274.17,0.88,31.47,11,0,10
565,616,190.14,248.23,725.76,791.86,15.85,1873.54,0.94,29.47,11,0,11
566,617,191.85,249.98,725.19,789.31,17.61,2951.64,0.9,33.11,11,0,12
567,618,191.05,253.91,725.07,789.79,15.09,2713.82,1.09,37.83,11,0,13
568,619,193.53,250.64,724.54,790.01,16.74,2667.82,1.02,35.7,11,0,14
569,620,189.65,246.68,722.54,789.17,14.25,2210.64,1.05,29.29,11,0,15
570,621,189.63,253.96,721.82,786.83,16.48,1596.74,1.17,30.96,11,0,16
571,622,189.39,254.7,720.63,785.61,19.01,3443.38,0.82,33.19,11,0,17
572,623,191.95,253.7,719.69,785.35,23.33,3003.08,0.81,29.93,11,0,18
573,624,192.55,255.38,719.11,782.23,18.84,3573.35,0.74,30.78,11,0,19
574,625,191.59,254.02,718.19,782.17,15.75,2043.07,1.01,26.25,11,0,20
575,626,191.87,263.18,717.75,782.48,23.19,3128.15,0.74,31.81,11,0,21
576,627,190.63,252.77,715.87,780.86,23.55,4110.15,0.81,40.65,11,0,22
577,628,192.22,253.91,715.2,781.25,23.22,3994.63,0.95,23.15,11,0,23
578,629,192.87,262.03,715.19,779.93,21.08,3970.14,0.86,28.73,11,0,24
579,630,190.56,255.26,713.44,779.23,25.54,4118.88,0.79,34.08,11,0,25
580,631,191.89,259.95,713.77,776.51,23.65,3956.51,0.78,38.54,11,0,26
581,632,191.49,252.11,713.14,776.26,25.52,3191.72,0.83,33.26,11,0,27
582,633,190.73,251.48,712.11,776.97,22.51,3089.03,0.82,28.47,11,0,28
583,634,191.8,258.69,710.59,777.74,24.0,3346.44,0.74,28.5,11,0,29
584,635,193.06,263.22,711.24,776.64,24.04,3362.79,0.71,26.98,11,0,30
585,636,192.49,263.51,707.93,774.2,22.81,3698.39,0.64,43.49,11,0,31
586,637,192.05,256.8,707.59,773.78,18.7,3606.22,0.78,23.15,11,0,32
587,638,192.44,253.45,707.83,774.95,28.88,3074.47,1.05,29.1,11,0,33
588,639,192.42,251.71,706.76,777.99,23.57,3081.9,0.95,27.72,11,0,34
589,640,193.18,259.88,705.88,778.34,25.96,2921.71,0.92,24.65,11,0,35
590,641,194.16,263.31,702.02,776.07,17.93,3183.53,0.87,35.46,11,0,36
591,642,192.94,264.63,703.53,778.76,20.04,3763.59,0.75,37.7,11,0,37
592,643,193.7,260.23,703.71,780.92,19.29,3272.04,0.79,44.22,11,0,38
593,644,193.79,259.07,699.43,781.33,23.57,3091.63,0.78,33.57,11,0,39
594,645,194.21,265.67,697.66,778.0,30.0,3448.77,0.73,34.95,11,0,40
595,646,194.26,256.05,695.6,773.46,27.89,3671.79,0.68,24.4,11,0,41
596,647,193.04,257.79,694.81,771.33,24.81,6195.59,0.66,27.59,11,0,42
597,648,191.35,266.84,693.4,771.71,17.85,6043.77,0.76,22.23,11,0,43
598,649,193.96,262.17,692.53,770.52,26.93,3629.53,0.88,25.96,11,0,44
599,650,196.1,260.03,691.09,770.41,26.16,2770.62,0.98,25.03,11,0,45
600,651,195.25,262.39,690.03,766.35,30.3,2675.58,0.96,24.87,11,0,46
601,652,196.55,262.23,690.85,765.07,29.11,3936.95,0.73,18.09,11,0,47
602,653,194.21,259.91,690.82,765.25,24.33,4048.65,0.68,15.58,11,0,48
603,654,196.32,263.29,691.67,762.77,27.38,3001.69,0.81,25.64,11,0,49
604,655,195.6,265.24,691.42,760.09,17.54,3232.41,0.74,31.77,11,0,50
605,656,196.42,269.27,692.62,765.81,30.83,4239.55,0.59,22.23,11,0,51
606,657,196.02,270.26,692.3,771.37,25.09,5449.11,0.71,23.28,11,0,52
607,658,196.65,265.83,691.4,773.55,26.39,4637.15,0.85,17.48,11,0,53
608,659,198.13,268.8,689.01,771.84,24.46,5967.61,0.68,23.5,11,0,54
609,660,199.36,268.27,691.81,774.23,21.45,5142.71,0.65,18.97,12,1,0
610,661,194.3,267.36,695.04,780.22,23.99,2999.74,0.83,21.09,12,1,1
611,662,194.5,256.07,695.95,781.4,29.3,2801.42,0.82,24.36,12,1,2
612,663,194.7,255.43,695.86,779.61,27.23,3916.91,0.65,33.38,12,1,3
613,664,193.68,256.66,691.4,780.39,31.01,3726.27,0.64,32.87,12,1,4
614,665,193.73,256.27,694.65,781.45,17.74,3533.88,0.62,24.42,12,1,5
615,666,194.06,260.73,694.19,783.99,21.27,2790.08,0.78,31.3,12,1,6
616,667,193.26,263.64,692.45,781.84,23.18,3433.34,0.8,36.93,12,1,7
617,668,194.8,260.91,690.91,777.74,24.14,3373.95,1.05,32.05,12,1,8
618,669,195.55,254.84,693.85,777.56,40.09,2866.84,1.02,26.18,12,1,9
619,670,195.53,260.87,692.45,778.6,34.09,2855.62,1.01,26.07,12,1,10
620,671,193.53,256.9,693.05,782.34,34.1,2707.11,0.97,23.4,12,1,11
621,672,194.26,255.27,690.3,783.85,27.57,2806.21,0.91,24.21,12,1,12
622,673,195.76,256.22,689.51,787.65,31.99,2959.85,0.87,28.24,12,1,13
623,674,194.67,265.27,690.23,786.21,25.91,5327.29,0.7,26.95,12,1,14
624,675,197.89,263.73,694.41,783.33,41.41,5280.65,0.67,26.09,12,1,15
625,676,195.52,271.61,693.87,781.82,26.04,4942.4,0.64,25.53,12,1,16
626,677,191.69,269.28,693.43,781.12,32.17,4642.63,0.63,32.67,12,1,17
627,678,194.08,270.69,693.26,783.05,37.76,5473.35,0.58,27.43,12,1,18
628,679,194.96,265.78,692.49,788.05,29.74,7603.45,0.58,27.97,12,1,19
629,680,197.15,268.06,691.02,787.08,38.11,5151.73,0.86,26.08,12,1,20
630,681,197.24,265.42,690.76,786.32,36.83,4806.53,0.82,24.96,12,1,21
631,682,195.57,261.56,688.41,784.29,36.11,5103.87,0.75,28.92,12,1,22
632,683,196.43,269.34,689.81,785.35,36.48,5157.32,0.71,28.43,12,1,23
633,684,197.44,271.04,691.81,783.72,40.84,5785.09,0.66,25.89,12,1,24
634,685,198.72,271.82,692.48,784.12,36.7,5619.65,0.62,24.15,12,1,25
635,686,197.99,272.26,692.17,782.4,32.92,5214.88,0.63,20.7,12,1,26
636,687,198.78,270.98,694.36,786.01,41.87,4574.35,0.63,35.96,12,1,27
637,688,191.0,270.5,696.16,786.81,37.03,4181.71,0.64,27.0,12,1,28
638,689,195.63,270.57,694.38,786.96,29.46,4444.26,0.6,27.72,12,1,29
